annee;mois;puissance;type;consommation
2023;12;500.0;Équipements de Confort et de Divertissement;0.0
2020;1;200.0;Equipements de bureaux;4.852913486214734
2021;1;200.0;Equipements de bureaux;5.210396511743893
2023;1;200.0;Equipements de bureaux;4.673657902832497
2024;1;200.0;Equipements de bureaux;5.089999999999994
2020;2;200.0;Equipements de bureaux;5.110945286919833
2021;2;200.0;Equipements de bureaux;4.538153690725516
2023;2;200.0;Equipements de bureaux;5.1217073031608535
2024;2;200.0;Equipements de bureaux;4.856666666666663
2020;3;200.0;Equipements de bureaux;4.869672874451509
2021;3;200.0;Equipements de bureaux;4.673221479847523
2023;3;200.0;Equipements de bureaux;5.377666233104645
2024;3;200.0;Equipements de bureaux;5.1333333333333275
2020;4;200.0;Equipements de bureaux;4.755654285409156
2021;4;200.0;Equipements de bureaux;4.919369591351331
2023;4;200.0;Equipements de bureaux;4.889527488868052
2024;4;200.0;Equipements de bureaux;4.923333333333328
2020;5;200.0;Equipements de bureaux;5.050765594507036
2021;5;200.0;Equipements de bureaux;4.935072250953861
2023;5;200.0;Equipements de bureaux;5.4874360477833815
2024;5;200.0;Equipements de bureaux;5.119999999999995
2020;6;200.0;Equipements de bureaux;5.078481582042639
2021;6;200.0;Equipements de bureaux;4.5953099555060515
2023;6;200.0;Equipements de bureaux;5.23564557864763
2024;6;200.0;Equipements de bureaux;4.88666666666666
2020;7;200.0;Equipements de bureaux;0.0
2021;7;200.0;Equipements de bureaux;0.0
2023;7;200.0;Equipements de bureaux;0.0
2020;8;200.0;Equipements de bureaux;0.0
2021;8;200.0;Equipements de bureaux;0.0
2023;8;200.0;Equipements de bureaux;0.0
2020;9;200.0;Equipements de bureaux;0.0
2021;9;200.0;Equipements de bureaux;0.0
2023;9;200.0;Equipements de bureaux;0.0
2020;10;200.0;Equipements de bureaux;0.0
2021;10;200.0;Equipements de bureaux;0.0
2023;10;200.0;Equipements de bureaux;0.0
2020;11;200.0;Equipements de bureaux;0.0
2021;11;200.0;Equipements de bureaux;0.0
2023;11;200.0;Equipements de bureaux;0.0
2020;12;200.0;Equipements de bureaux;0.0
2021;12;200.0;Equipements de bureaux;0.0
2023;12;200.0;Equipements de bureaux;0.0
2020;1;200.0;Équipements de Confort et de Divertissement;5.402386353425029
2021;1;200.0;Équipements de Confort et de Divertissement;4.642460551345459
2023;1;200.0;Équipements de Confort et de Divertissement;5.388203134978646
2024;1;200.0;Équipements de Confort et de Divertissement;5.089999999999994
2020;2;200.0;Équipements de Confort et de Divertissement;4.945688279538895
2021;2;200.0;Équipements de Confort et de Divertissement;4.626170621633415
2023;2;200.0;Équipements de Confort et de Divertissement;4.498274096455465
2024;2;200.0;Équipements de Confort et de Divertissement;4.856666666666663
2020;3;200.0;Équipements de Confort et de Divertissement;5.400205173164059
2021;3;200.0;Équipements de Confort et de Divertissement;5.357027024928915
2023;3;200.0;Équipements de Confort et de Divertissement;5.0550529345423545
2024;3;200.0;Équipements de Confort et de Divertissement;5.1333333333333275
2020;4;200.0;Équipements de Confort et de Divertissement;4.948008131334409
2021;4;200.0;Équipements de Confort et de Divertissement;4.484656445373153
2023;4;200.0;Équipements de Confort et de Divertissement;4.721626743739521
2024;4;200.0;Équipements de Confort et de Divertissement;4.923333333333328
2020;5;200.0;Équipements de Confort et de Divertissement;5.400025477529911
2021;5;200.0;Équipements de Confort et de Divertissement;5.004423310509429
2023;5;200.0;Équipements de Confort et de Divertissement;4.749806634264338
2024;5;200.0;Équipements de Confort et de Divertissement;5.119999999999995
2020;6;200.0;Équipements de Confort et de Divertissement;4.5891333518248105
2021;6;200.0;Équipements de Confort et de Divertissement;4.437363440539997
2023;6;200.0;Équipements de Confort et de Divertissement;5.299031075717135
2024;6;200.0;Équipements de Confort et de Divertissement;4.88666666666666
2020;7;200.0;Équipements de Confort et de Divertissement;0.0
2021;7;200.0;Équipements de Confort et de Divertissement;0.0
2023;7;200.0;Équipements de Confort et de Divertissement;0.0
2020;8;200.0;Équipements de Confort et de Divertissement;0.0
2021;8;200.0;Équipements de Confort et de Divertissement;0.0
2023;8;200.0;Équipements de Confort et de Divertissement;0.0
2020;9;200.0;Équipements de Confort et de Divertissement;0.0
2021;9;200.0;Équipements de Confort et de Divertissement;0.0
2023;9;200.0;Équipements de Confort et de Divertissement;0.0
2020;10;200.0;Équipements de Confort et de Divertissement;0.0
2021;10;200.0;Équipements de Confort et de Divertissement;0.0
2023;10;200.0;Équipements de Confort et de Divertissement;0.0
2020;11;200.0;Équipements de Confort et de Divertissement;0.0
2021;11;200.0;Équipements de Confort et de Divertissement;0.0
2023;11;200.0;Équipements de Confort et de Divertissement;0.0
2020;12;200.0;Équipements de Confort et de Divertissement;0.0
2021;12;200.0;Équipements de Confort et de Divertissement;0.0
2023;12;200.0;Équipements de Confort et de Divertissement;0.0
2020;1;1000.0;Climatiseurs;0.0
2021;1;1000.0;Climatiseurs;0.0
2023;1;1000.0;Climatiseurs;0.0
2024;1;1000.0;Climatiseurs;0.0
2020;2;1000.0;Climatiseurs;0.0
2021;2;1000.0;Climatiseurs;0.0
2023;2;1000.0;Climatiseurs;0.0
2024;2;1000.0;Climatiseurs;0.0
2020;3;1000.0;Climatiseurs;0.0
2021;3;1000.0;Climatiseurs;0.0
2023;3;1000.0;Climatiseurs;0.0
2024;3;1000.0;Climatiseurs;0.0
2020;4;1000.0;Climatiseurs;356.88743925037085
2021;4;1000.0;Climatiseurs;325.0274967571607
2023;4;1000.0;Climatiseurs;358.25188095144136
2024;4;1000.0;Climatiseurs;357.1499999999999
2020;5;1000.0;Climatiseurs;759.3489657913963
2021;5;1000.0;Climatiseurs;687.1934884621803
2023;5;1000.0;Climatiseurs;705.016549538576
2024;5;1000.0;Climatiseurs;726.0989599525268
2020;6;1000.0;Climatiseurs;1309.7897479371331
2021;6;1000.0;Climatiseurs;1280.5832437323825
2023;6;1000.0;Climatiseurs;1219.6099567452181
2024;6;1000.0;Climatiseurs;1217.2292641141678
2020;7;1000.0;Climatiseurs;0.0
2021;7;1000.0;Climatiseurs;0.0
2023;7;1000.0;Climatiseurs;0.0
2020;8;1000.0;Climatiseurs;0.0
2021;8;1000.0;Climatiseurs;0.0
2023;8;1000.0;Climatiseurs;0.0
2020;9;1000.0;Climatiseurs;0.0
2021;9;1000.0;Climatiseurs;0.0
2023;9;1000.0;Climatiseurs;0.0
2020;10;1000.0;Climatiseurs;0.0
2021;10;1000.0;Climatiseurs;0.0
2023;10;1000.0;Climatiseurs;0.0
2020;11;1000.0;Climatiseurs;0.0
2021;11;1000.0;Climatiseurs;0.0
2023;11;1000.0;Climatiseurs;0.0
2020;12;1000.0;Climatiseurs;0.0
2021;12;1000.0;Climatiseurs;0.0
2023;12;1000.0;Climatiseurs;0.0
2020;1;1000.0;Climatiseurs;0.0
2021;1;1000.0;Climatiseurs;0.0
2023;1;1000.0;Climatiseurs;0.0
2024;1;1000.0;Climatiseurs;0.0
2020;2;1000.0;Climatiseurs;0.0
2021;2;1000.0;Climatiseurs;0.0
2023;2;1000.0;Climatiseurs;0.0
2024;2;1000.0;Climatiseurs;0.0
2020;3;1000.0;Climatiseurs;0.0
2021;3;1000.0;Climatiseurs;0.0
2023;3;1000.0;Climatiseurs;0.0
2024;3;1000.0;Climatiseurs;0.0
2020;4;1000.0;Climatiseurs;381.5515485988997
2021;4;1000.0;Climatiseurs;387.71302488506984
2023;4;1000.0;Climatiseurs;364.64519664632
2024;4;1000.0;Climatiseurs;356.9666666666668
2020;5;1000.0;Climatiseurs;719.1568831912798
2021;5;1000.0;Climatiseurs;750.6883863268865
2023;5;1000.0;Climatiseurs;706.4249315321479
2024;5;1000.0;Climatiseurs;738.8666666666675
2020;6;1000.0;Climatiseurs;1629.039812561108
2021;6;1000.0;Climatiseurs;1740.1285806030771
2023;6;1000.0;Climatiseurs;1756.3893923831438
2024;6;1000.0;Climatiseurs;1715.4897172338433
2020;7;1000.0;Climatiseurs;0.0
2021;7;1000.0;Climatiseurs;0.0
2023;7;1000.0;Climatiseurs;0.0
2020;8;1000.0;Climatiseurs;0.0
2021;8;1000.0;Climatiseurs;0.0
2023;8;1000.0;Climatiseurs;0.0
2020;9;1000.0;Climatiseurs;0.0
2021;9;1000.0;Climatiseurs;0.0
2023;9;1000.0;Climatiseurs;0.0
2020;10;1000.0;Climatiseurs;0.0
2021;10;1000.0;Climatiseurs;0.0
2023;10;1000.0;Climatiseurs;0.0
2020;11;1000.0;Climatiseurs;0.0
2021;11;1000.0;Climatiseurs;0.0
2023;11;1000.0;Climatiseurs;0.0
2020;12;1000.0;Climatiseurs;0.0
2021;12;1000.0;Climatiseurs;0.0
2023;12;1000.0;Climatiseurs;0.0
2020;1;1000.0;Climatiseurs;0.0
2021;1;1000.0;Climatiseurs;0.0
2023;1;1000.0;Climatiseurs;0.0
2024;1;1000.0;Climatiseurs;0.0
2020;2;1000.0;Climatiseurs;0.0
2021;2;1000.0;Climatiseurs;0.0
2023;2;1000.0;Climatiseurs;0.0
2024;2;1000.0;Climatiseurs;0.0
2020;3;1000.0;Climatiseurs;0.0
2021;3;1000.0;Climatiseurs;0.0
2023;3;1000.0;Climatiseurs;0.0
2024;3;1000.0;Climatiseurs;0.0
2020;4;1000.0;Climatiseurs;322.6830127681141
2021;4;1000.0;Climatiseurs;392.26544345137586
2023;4;1000.0;Climatiseurs;388.45329494062116
2024;4;1000.0;Climatiseurs;357.9833333333334
2020;5;1000.0;Climatiseurs;740.9674050684536
2021;5;1000.0;Climatiseurs;679.6788170706661
2023;5;1000.0;Climatiseurs;731.7386251267387
2024;5;1000.0;Climatiseurs;740.9999999999994
2020;6;1000.0;Climatiseurs;1588.181750477721
2021;6;1000.0;Climatiseurs;1557.3558676356265
2023;6;1000.0;Climatiseurs;1584.464020122228
2024;6;1000.0;Climatiseurs;1715.4897904566924
2020;7;1000.0;Climatiseurs;0.0
2021;7;1000.0;Climatiseurs;0.0
2023;7;1000.0;Climatiseurs;0.0
2020;8;1000.0;Climatiseurs;0.0
2021;8;1000.0;Climatiseurs;0.0
2023;8;1000.0;Climatiseurs;0.0
2020;9;1000.0;Climatiseurs;0.0
2021;9;1000.0;Climatiseurs;0.0
2023;9;1000.0;Climatiseurs;0.0
2020;10;1000.0;Climatiseurs;0.0
2021;10;1000.0;Climatiseurs;0.0
2023;10;1000.0;Climatiseurs;0.0
2020;11;1000.0;Climatiseurs;0.0
2021;11;1000.0;Climatiseurs;0.0
2023;11;1000.0;Climatiseurs;0.0
2020;12;1000.0;Climatiseurs;0.0
2021;12;1000.0;Climatiseurs;0.0
2023;12;1000.0;Climatiseurs;0.0
2020;1;1000.0;Climatiseurs;0.0
2021;1;1000.0;Climatiseurs;0.0
2023;1;1000.0;Climatiseurs;0.0
2024;1;1000.0;Climatiseurs;0.0
2020;2;1000.0;Climatiseurs;0.0
2021;2;1000.0;Climatiseurs;0.0
2023;2;1000.0;Climatiseurs;0.0
2024;2;1000.0;Climatiseurs;0.0
2020;3;1000.0;Climatiseurs;0.0
2021;3;1000.0;Climatiseurs;0.0
2023;3;1000.0;Climatiseurs;0.0
2024;3;1000.0;Climatiseurs;0.0
2020;4;1000.0;Climatiseurs;388.6587221795986
2021;4;1000.0;Climatiseurs;385.8820030224032
2023;4;1000.0;Climatiseurs;374.45538638382476
2024;4;1000.0;Climatiseurs;356.6000000000002
2020;5;1000.0;Climatiseurs;773.475336164971
2021;5;1000.0;Climatiseurs;676.2079255840417
2023;5;1000.0;Climatiseurs;684.4756402344746
2024;5;1000.0;Climatiseurs;737.5666666666666
2020;6;1000.0;Climatiseurs;1609.5626837036891
2021;6;1000.0;Climatiseurs;1706.8752696371494
2023;6;1000.0;Climatiseurs;1867.355909693337
2024;6;1000.0;Climatiseurs;1715.4899295563828
2020;7;1000.0;Climatiseurs;0.0
2021;7;1000.0;Climatiseurs;0.0
2023;7;1000.0;Climatiseurs;0.0
2020;8;1000.0;Climatiseurs;0.0
2021;8;1000.0;Climatiseurs;0.0
2023;8;1000.0;Climatiseurs;0.0
2020;9;1000.0;Climatiseurs;0.0
2021;9;1000.0;Climatiseurs;0.0
2023;9;1000.0;Climatiseurs;0.0
2020;10;1000.0;Climatiseurs;0.0
2021;10;1000.0;Climatiseurs;0.0
2023;10;1000.0;Climatiseurs;0.0
2020;11;1000.0;Climatiseurs;0.0
2021;11;1000.0;Climatiseurs;0.0
2023;11;1000.0;Climatiseurs;0.0
2020;12;1000.0;Climatiseurs;0.0
2021;12;1000.0;Climatiseurs;0.0
2023;12;1000.0;Climatiseurs;0.0
2020;1;1000.0;Climatiseurs;0.0
2021;1;1000.0;Climatiseurs;0.0
2023;1;1000.0;Climatiseurs;0.0
2024;1;1000.0;Climatiseurs;0.0
2020;2;1000.0;Climatiseurs;0.0
2021;2;1000.0;Climatiseurs;0.0
2023;2;1000.0;Climatiseurs;0.0
2024;2;1000.0;Climatiseurs;0.0
2020;3;1000.0;Climatiseurs;0.0
2021;3;1000.0;Climatiseurs;0.0
2023;3;1000.0;Climatiseurs;0.0
2024;3;1000.0;Climatiseurs;0.0
2020;4;1000.0;Climatiseurs;355.3786193994384
2021;4;1000.0;Climatiseurs;387.56526809886236
2023;4;1000.0;Climatiseurs;341.04025612350796
2024;4;1000.0;Climatiseurs;356.6833333333334
2020;5;1000.0;Climatiseurs;802.3686963402996
2021;5;1000.0;Climatiseurs;801.7061910521763
2023;5;1000.0;Climatiseurs;756.8221166412965
2024;5;1000.0;Climatiseurs;737.0000000000002
2020;6;1000.0;Climatiseurs;1807.980785974512
2021;6;1000.0;Climatiseurs;1868.2091363334785
2023;6;1000.0;Climatiseurs;1670.2408192635914
2024;6;1000.0;Climatiseurs;1715.4900641311538
2020;7;1000.0;Climatiseurs;0.0
2021;7;1000.0;Climatiseurs;0.0
2023;7;1000.0;Climatiseurs;0.0
2020;8;1000.0;Climatiseurs;0.0
2021;8;1000.0;Climatiseurs;0.0
2023;8;1000.0;Climatiseurs;0.0
2020;9;1000.0;Climatiseurs;0.0
2021;9;1000.0;Climatiseurs;0.0
2023;9;1000.0;Climatiseurs;0.0
2020;10;1000.0;Climatiseurs;0.0
2021;10;1000.0;Climatiseurs;0.0
2023;10;1000.0;Climatiseurs;0.0
2020;11;1000.0;Climatiseurs;0.0
2021;11;1000.0;Climatiseurs;0.0
2023;11;1000.0;Climatiseurs;0.0
2020;12;1000.0;Climatiseurs;0.0
2021;12;1000.0;Climatiseurs;0.0
2023;12;1000.0;Climatiseurs;0.0
2020;1;1000.0;Climatiseurs;0.0
2021;1;1000.0;Climatiseurs;0.0
2023;1;1000.0;Climatiseurs;0.0
2024;1;1000.0;Climatiseurs;0.0
2020;2;1000.0;Climatiseurs;0.0
2021;2;1000.0;Climatiseurs;0.0
2023;2;1000.0;Climatiseurs;0.0
2024;2;1000.0;Climatiseurs;0.0
2020;3;1000.0;Climatiseurs;0.0
2021;3;1000.0;Climatiseurs;0.0
2023;3;1000.0;Climatiseurs;0.0
2024;3;1000.0;Climatiseurs;0.0
2020;4;1000.0;Climatiseurs;383.15384076173166
2021;4;1000.0;Climatiseurs;323.9555926545868
2023;4;1000.0;Climatiseurs;324.61736756750383
2024;4;1000.0;Climatiseurs;356.8666666666667
2020;5;1000.0;Climatiseurs;703.0443454057411
2021;5;1000.0;Climatiseurs;737.6275470600964
2023;5;1000.0;Climatiseurs;702.5189712840863
2024;5;1000.0;Climatiseurs;736.5333333333332
2020;6;1000.0;Climatiseurs;1883.186988070482
2021;6;1000.0;Climatiseurs;1711.0628990724417
2023;6;1000.0;Climatiseurs;1667.9623663399962
2024;6;1000.0;Climatiseurs;1715.4901952299806
2020;7;1000.0;Climatiseurs;0.0
2021;7;1000.0;Climatiseurs;0.0
2023;7;1000.0;Climatiseurs;0.0
2020;8;1000.0;Climatiseurs;0.0
2021;8;1000.0;Climatiseurs;0.0
2023;8;1000.0;Climatiseurs;0.0
2020;9;1000.0;Climatiseurs;0.0
2021;9;1000.0;Climatiseurs;0.0
2023;9;1000.0;Climatiseurs;0.0
2020;10;1000.0;Climatiseurs;0.0
2021;10;1000.0;Climatiseurs;0.0
2023;10;1000.0;Climatiseurs;0.0
2020;11;1000.0;Climatiseurs;0.0
2021;11;1000.0;Climatiseurs;0.0
2023;11;1000.0;Climatiseurs;0.0
2020;12;1000.0;Climatiseurs;0.0
2021;12;1000.0;Climatiseurs;0.0
2023;12;1000.0;Climatiseurs;0.0
2020;1;1000.0;Climatiseurs;0.0
2021;1;1000.0;Climatiseurs;0.0
2023;1;1000.0;Climatiseurs;0.0
2024;1;1000.0;Climatiseurs;0.0
2020;2;1000.0;Climatiseurs;0.0
2021;2;1000.0;Climatiseurs;0.0
2023;2;1000.0;Climatiseurs;0.0
2024;2;1000.0;Climatiseurs;0.0
2020;3;1000.0;Climatiseurs;0.0
2021;3;1000.0;Climatiseurs;0.0
2023;3;1000.0;Climatiseurs;0.0
2024;3;1000.0;Climatiseurs;0.0
2020;4;1000.0;Climatiseurs;351.89078522837275
2021;4;1000.0;Climatiseurs;340.68257165139573
2023;4;1000.0;Climatiseurs;348.5692111863488
2024;4;1000.0;Climatiseurs;356.6499999999999
2020;5;1000.0;Climatiseurs;722.1317423340655
2021;5;1000.0;Climatiseurs;730.8810635976874
2023;5;1000.0;Climatiseurs;769.6761393007798
2024;5;1000.0;Climatiseurs;740.5166666666663
2020;6;1000.0;Climatiseurs;1561.0703313189797
2021;6;1000.0;Climatiseurs;1695.2424125772986
2023;6;1000.0;Climatiseurs;1620.4857585035857
2024;6;1000.0;Climatiseurs;1715.4904076955054
2020;7;1000.0;Climatiseurs;0.0
2021;7;1000.0;Climatiseurs;0.0
2023;7;1000.0;Climatiseurs;0.0
2020;8;1000.0;Climatiseurs;0.0
2021;8;1000.0;Climatiseurs;0.0
2023;8;1000.0;Climatiseurs;0.0
2020;9;1000.0;Climatiseurs;0.0
2021;9;1000.0;Climatiseurs;0.0
2023;9;1000.0;Climatiseurs;0.0
2020;10;1000.0;Climatiseurs;0.0
2021;10;1000.0;Climatiseurs;0.0
2023;10;1000.0;Climatiseurs;0.0
2020;11;1000.0;Climatiseurs;0.0
2021;11;1000.0;Climatiseurs;0.0
2023;11;1000.0;Climatiseurs;0.0
2020;12;1000.0;Climatiseurs;0.0
2021;12;1000.0;Climatiseurs;0.0
2023;12;1000.0;Climatiseurs;0.0
2020;1;1000.0;Climatiseurs;0.0
2021;1;1000.0;Climatiseurs;0.0
2023;1;1000.0;Climatiseurs;0.0
2024;1;1000.0;Climatiseurs;0.0
2020;2;1000.0;Climatiseurs;0.0
2021;2;1000.0;Climatiseurs;0.0
2023;2;1000.0;Climatiseurs;0.0
2024;2;1000.0;Climatiseurs;0.0
2020;3;1000.0;Climatiseurs;0.0
2021;3;1000.0;Climatiseurs;0.0
2023;3;1000.0;Climatiseurs;0.0
2024;3;1000.0;Climatiseurs;0.0
2020;4;1000.0;Climatiseurs;369.58159326449396
2021;4;1000.0;Climatiseurs;339.7003617665152
2023;4;1000.0;Climatiseurs;363.75863870886815
2024;4;1000.0;Climatiseurs;356.0000000000001
2020;5;1000.0;Climatiseurs;676.3089426903701
2021;5;1000.0;Climatiseurs;791.2672970850332
2023;5;1000.0;Climatiseurs;690.1709831097423
2024;5;1000.0;Climatiseurs;737.3333333333327
2020;6;1000.0;Climatiseurs;1820.4818671534067
2021;6;1000.0;Climatiseurs;1671.5194263099327
2023;6;1000.0;Climatiseurs;1737.3122101563972
2024;6;1000.0;Climatiseurs;1715.490550714996
2020;7;1000.0;Climatiseurs;0.0
2021;7;1000.0;Climatiseurs;0.0
2023;7;1000.0;Climatiseurs;0.0
2020;8;1000.0;Climatiseurs;0.0
2021;8;1000.0;Climatiseurs;0.0
2023;8;1000.0;Climatiseurs;0.0
2020;9;1000.0;Climatiseurs;0.0
2021;9;1000.0;Climatiseurs;0.0
2023;9;1000.0;Climatiseurs;0.0
2020;10;1000.0;Climatiseurs;0.0
2021;10;1000.0;Climatiseurs;0.0
2023;10;1000.0;Climatiseurs;0.0
2020;11;1000.0;Climatiseurs;0.0
2021;11;1000.0;Climatiseurs;0.0
2023;11;1000.0;Climatiseurs;0.0
2020;12;1000.0;Climatiseurs;0.0
2021;12;1000.0;Climatiseurs;0.0
2023;12;1000.0;Climatiseurs;0.0
2020;1;1000.0;Climatiseurs;0.0
2021;1;1000.0;Climatiseurs;0.0
2023;1;1000.0;Climatiseurs;0.0
2024;1;1000.0;Climatiseurs;0.0
2020;2;1000.0;Climatiseurs;0.0
2021;2;1000.0;Climatiseurs;0.0
2023;2;1000.0;Climatiseurs;0.0
2024;2;1000.0;Climatiseurs;0.0
2020;3;1000.0;Climatiseurs;0.0
2021;3;1000.0;Climatiseurs;0.0
2023;3;1000.0;Climatiseurs;0.0
2024;3;1000.0;Climatiseurs;0.0
2020;4;1000.0;Climatiseurs;380.2093784884064
2021;4;1000.0;Climatiseurs;347.42076160108087
2023;4;1000.0;Climatiseurs;347.4470442259788
2024;4;1000.0;Climatiseurs;355.5
2020;5;1000.0;Climatiseurs;690.3915310836333
2021;5;1000.0;Climatiseurs;761.3915047015764
2023;5;1000.0;Climatiseurs;746.8032770595042
2024;5;1000.0;Climatiseurs;735.3333333333331
2020;6;1000.0;Climatiseurs;1852.5399259057112
2021;6;1000.0;Climatiseurs;1677.952246982782
2023;6;1000.0;Climatiseurs;1842.752934611769
2024;6;1000.0;Climatiseurs;1715.4907067928048
2020;7;1000.0;Climatiseurs;0.0
2021;7;1000.0;Climatiseurs;0.0
2023;7;1000.0;Climatiseurs;0.0
2020;8;1000.0;Climatiseurs;0.0
2021;8;1000.0;Climatiseurs;0.0
2023;8;1000.0;Climatiseurs;0.0
2020;9;1000.0;Climatiseurs;0.0
2021;9;1000.0;Climatiseurs;0.0
2023;9;1000.0;Climatiseurs;0.0
2020;10;1000.0;Climatiseurs;0.0
2021;10;1000.0;Climatiseurs;0.0
2023;10;1000.0;Climatiseurs;0.0
2020;11;1000.0;Climatiseurs;0.0
2021;11;1000.0;Climatiseurs;0.0
2023;11;1000.0;Climatiseurs;0.0
2020;12;1000.0;Climatiseurs;0.0
2021;12;1000.0;Climatiseurs;0.0
2023;12;1000.0;Climatiseurs;0.0
2020;1;1000.0;Climatiseurs;0.0
2021;1;1000.0;Climatiseurs;0.0
2023;1;1000.0;Climatiseurs;0.0
2024;1;1000.0;Climatiseurs;0.0
2020;2;1000.0;Climatiseurs;0.0
2021;2;1000.0;Climatiseurs;0.0
2023;2;1000.0;Climatiseurs;0.0
2024;2;1000.0;Climatiseurs;0.0
2020;3;1000.0;Climatiseurs;0.0
2021;3;1000.0;Climatiseurs;0.0
2023;3;1000.0;Climatiseurs;0.0
2024;3;1000.0;Climatiseurs;0.0
2020;4;1000.0;Climatiseurs;387.1810067602614
2021;4;1000.0;Climatiseurs;334.43777056867174
2023;4;1000.0;Climatiseurs;362.7274671881293
2024;4;1000.0;Climatiseurs;355.71666666666675
2020;5;1000.0;Climatiseurs;745.1611877067752
2021;5;1000.0;Climatiseurs;772.3638824211033
2023;5;1000.0;Climatiseurs;740.4877821529225
2024;5;1000.0;Climatiseurs;735.4666666666672
2020;6;1000.0;Climatiseurs;1546.963261161831
2021;6;1000.0;Climatiseurs;1788.4695507045283
2023;6;1000.0;Climatiseurs;1861.1702228087079
2024;6;1000.0;Climatiseurs;1715.4908587200111
2020;7;1000.0;Climatiseurs;0.0
2021;7;1000.0;Climatiseurs;0.0
2023;7;1000.0;Climatiseurs;0.0
2020;8;1000.0;Climatiseurs;0.0
2021;8;1000.0;Climatiseurs;0.0
2023;8;1000.0;Climatiseurs;0.0
2020;9;1000.0;Climatiseurs;0.0
2021;9;1000.0;Climatiseurs;0.0
2023;9;1000.0;Climatiseurs;0.0
2020;10;1000.0;Climatiseurs;0.0
2021;10;1000.0;Climatiseurs;0.0
2023;10;1000.0;Climatiseurs;0.0
2020;11;1000.0;Climatiseurs;0.0
2021;11;1000.0;Climatiseurs;0.0
2023;11;1000.0;Climatiseurs;0.0
2020;12;1000.0;Climatiseurs;0.0
2021;12;1000.0;Climatiseurs;0.0
2023;12;1000.0;Climatiseurs;0.0
2020;1;2000.0;Climatiseurs;0.0
2021;1;2000.0;Climatiseurs;0.0
2023;1;2000.0;Climatiseurs;0.0
2024;1;2000.0;Climatiseurs;0.0
2020;2;2000.0;Climatiseurs;0.0
2021;2;2000.0;Climatiseurs;0.0
2023;2;2000.0;Climatiseurs;0.0
2024;2;2000.0;Climatiseurs;0.0
2020;3;2000.0;Climatiseurs;0.0
2021;3;2000.0;Climatiseurs;0.0
2023;3;2000.0;Climatiseurs;0.0
2024;3;2000.0;Climatiseurs;0.0
2020;4;2000.0;Climatiseurs;0.0
2021;4;2000.0;Climatiseurs;0.0
2023;4;2000.0;Climatiseurs;0.0
2024;4;2000.0;Climatiseurs;0.0
2020;5;2000.0;Climatiseurs;0.0
2021;5;2000.0;Climatiseurs;0.0
2023;5;2000.0;Climatiseurs;0.0
2024;5;2000.0;Climatiseurs;0.0
2020;6;2000.0;Climatiseurs;1319.7418655905458
2021;6;2000.0;Climatiseurs;1335.17396493074
2023;6;2000.0;Climatiseurs;1412.802898450471
2024;6;2000.0;Climatiseurs;1437.9333333333332
2020;7;2000.0;Climatiseurs;0.0
2021;7;2000.0;Climatiseurs;0.0
2023;7;2000.0;Climatiseurs;0.0
2020;8;2000.0;Climatiseurs;0.0
2021;8;2000.0;Climatiseurs;0.0
2023;8;2000.0;Climatiseurs;0.0
2020;9;2000.0;Climatiseurs;0.0
2021;9;2000.0;Climatiseurs;0.0
2023;9;2000.0;Climatiseurs;0.0
2020;10;2000.0;Climatiseurs;0.0
2021;10;2000.0;Climatiseurs;0.0
2023;10;2000.0;Climatiseurs;0.0
2020;11;2000.0;Climatiseurs;0.0
2021;11;2000.0;Climatiseurs;0.0
2023;11;2000.0;Climatiseurs;0.0
2020;12;2000.0;Climatiseurs;0.0
2021;12;2000.0;Climatiseurs;0.0
2023;12;2000.0;Climatiseurs;0.0
2020;1;1000.0;Climatiseurs;0.0
2021;1;1000.0;Climatiseurs;0.0
2023;1;1000.0;Climatiseurs;0.0
2024;1;1000.0;Climatiseurs;0.0
2020;2;1000.0;Climatiseurs;0.0
2021;2;1000.0;Climatiseurs;0.0
2023;2;1000.0;Climatiseurs;0.0
2024;2;1000.0;Climatiseurs;0.0
2020;3;1000.0;Climatiseurs;0.0
2021;3;1000.0;Climatiseurs;0.0
2023;3;1000.0;Climatiseurs;0.0
2024;3;1000.0;Climatiseurs;0.0
2020;4;1000.0;Climatiseurs;331.3033011447023
2021;4;1000.0;Climatiseurs;340.13634523270036
2023;4;1000.0;Climatiseurs;369.5723912935464
2024;4;1000.0;Climatiseurs;356.86666666666673
2020;5;1000.0;Climatiseurs;805.8453354293506
2021;5;1000.0;Climatiseurs;756.3166705690916
2023;5;1000.0;Climatiseurs;737.3249900554032
2024;5;1000.0;Climatiseurs;743.2666666666665
2020;6;1000.0;Climatiseurs;1773.7275098730336
2021;6;1000.0;Climatiseurs;1883.6392186429948
2023;6;1000.0;Climatiseurs;1801.9622053509338
2024;6;1000.0;Climatiseurs;1715.4909876955878
2020;7;1000.0;Climatiseurs;0.0
2021;7;1000.0;Climatiseurs;0.0
2023;7;1000.0;Climatiseurs;0.0
2020;8;1000.0;Climatiseurs;0.0
2021;8;1000.0;Climatiseurs;0.0
2023;8;1000.0;Climatiseurs;0.0
2020;9;1000.0;Climatiseurs;0.0
2021;9;1000.0;Climatiseurs;0.0
2023;9;1000.0;Climatiseurs;0.0
2020;10;1000.0;Climatiseurs;0.0
2021;10;1000.0;Climatiseurs;0.0
2023;10;1000.0;Climatiseurs;0.0
2020;11;1000.0;Climatiseurs;0.0
